"","id","finish_date","year","street_number","street","cross_street","year_installed","material","diameter","leak_type","lon","lat","city","agency"
"5567",5616,"2012-10-31",2012,124,"GLEN CT","GLENHAVEN AVE",1953,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.058605203592,37.882906382072,"WALNUT CREEK","EBMUD"
"5568",5617,"2014-09-30",2014,196,"GLEN CT","GLEN VIEW DR",1953,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.060742301463,37.8836774535326,"WALNUT CREEK","EBMUD"
"5569",5618,"2014-11-11",2014,15,"GRANDVIEW PL","PANORAMIC WAY",1932,"CAST IRON","4","FULL CIRCUMFERENCE BREAK",-122.07288971686,37.8830577207175,"WALNUT CREEK","EBMUD"
"5570",5619,"2011-09-15",2011,2033,"GRANT AVE","MILTON",1961,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.040319165937,37.8829703340175,"WALNUT CREEK","EBMUD"
"5571",5620,"2012-11-08",2012,215,"GROVER LN","GROVER CT",1958,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.039965813903,37.8767977456568,"WALNUT CREEK","EBMUD"
"5572",5621,"2014-08-18",2014,220,"GROVER LN","EDGEMONT CIR",1963,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.039736535252,37.8766029749758,"WALNUT CREEK","EBMUD"
"5573",5622,"2014-02-08",2014,1056,"HACIENDA DR","MARIPOSA WAY",1957,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.047297758301,37.9042013063502,"WALNUT CREEK","EBMUD"
"5574",5623,"2014-09-20",2014,13,"HAWTHORNE CT","HAWTHORNE DR",1962,"ASBESTOS CEMENT","6","SMALL BLOWOUT HOLE <= 1""",-122.024914109824,37.885282260288,"WALNUT CREEK","EBMUD"
"5575",5624,"2012-08-09",2012,NA,"HERMINE AVE","CELESTE AVE",NA,"ASBESTOS CEMENT","6","SMALL BLOWOUT HOLE <= 1""",-122.041617031427,37.8832225824878,"WALNUT CREEK","EBMUD"
"5576",5625,"2012-08-10",2012,NA,"HERMINE AVE","CELESTE AVE",NA,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.041617031427,37.8832225824878,"WALNUT CREEK","EBMUD"
"5577",5626,"2012-07-03",2012,1364,"HERMINE CT","HERRON AVE",1953,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.043787082607,37.8835870261128,"WALNUT CREEK","EBMUD"
"5578",5627,"2014-11-22",2014,8,"HILLCROFT WAY","SPRINGBROOK RD",1941,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.080231590345,37.9002362245319,"WALNUT CREEK","EBMUD"
"5579",5628,"2013-09-27",2013,51,"HILLCROFT WAY","PLACER RIDGE RD",1948,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.078992177309,37.8991678608051,"WALNUT CREEK","EBMUD"
"5580",5629,"2014-09-11",2014,101,"HILLTOP CR NA","SPRINGSIDE RD",1948,"ASBESTOS CEMENT","6","JOINT FAILURE",-122.077429050592,37.9078159388783,"WALNUT CREEK","EBMUD"
"5581",5630,"2012-04-17",2012,198,"HILLTOP CR NA","SPRINGSIDE",1945,"CAST IRON","4","LONGITUDINAL SPLIT",-122.07940606645,37.9078637027368,"WALNUT CREEK","EBMUD"
"5582",5631,"2013-05-29",2013,1721,"HOLLAND CIR","HOLLAND DRIVE",1971,"ASBESTOS CEMENT","6","JOINT FAILURE",-122.091508372757,37.9201519411899,"WALNUT CREEK","EBMUD"
"5583",5632,"2013-08-29",2013,930,"HOMESTEAD AVE","AHWAHNEE CT",1957,"ASBESTOS CEMENT","12","JOINT FAILURE",-122.050255443278,37.8997597075531,"WALNUT CREEK","EBMUD"
"5584",5633,"2010-01-28",2010,1374,"HOMESTEAD AVE","COCO LN",1964,"STEEL","12","SMALL BLOWOUT HOLE <= 1""",-122.05316423818,37.9113782274019,"WALNUT CREEK","EBMUD"
"5585",5634,"2011-09-21",2011,1135,"JUANITA DR","KINNEY DR",1945,"CAST IRON","6","LONGITUDINAL SPLIT",-122.081349590841,37.8902399447198,"WALNUT CREEK","EBMUD"
"5586",5635,"2012-10-14",2012,31,"JULIANNE CT","MONTECILLO CT",1959,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.063686041536,37.8799662711003,"WALNUT CREEK","EBMUD"
"5587",5636,"2012-05-15",2012,408,"LA CASA VIA NA","BRODIA WAY",1993,"NON METALLIC / PLASTIC","2","JOINT FAILURE",-122.033536935,37.905427072909,"WALNUT CREEK","EBMUD"
"5588",5637,"2011-02-07",2011,30,"LACASSIE CT","LACASSIE AVE",1953,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.066398894144,37.9032548603448,"WALNUT CREEK","EBMUD"
"5589",5638,"2010-08-23",2010,145,"LANCASTER RD","FIELDGATE",1959,"STEEL","6","FULL CIRCUMFERENCE BREAK",-122.056958794036,37.8830571755545,"WALNUT CREEK","EBMUD"
"5590",5639,"2011-11-10",2011,2427,"LARIAT LN","DAPPLEGRAY LN",1969,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.027015359604,37.8722003779829,"WALNUT CREEK","EBMUD"
"5591",5640,"2014-04-16",2014,2660,"LARKEY LN","2ND ST",1995,"STEEL","36","SMALL BLOWOUT HOLE <= 1""",-122.077972427693,37.9211381198392,"WALNUT CREEK","EBMUD"
"5592",5641,"2014-12-23",2014,25,"LAS LOMAS PL","LAS LOMAS WAY",1968,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.026652186748,37.9092900300233,"WALNUT CREEK","EBMUD"
"5593",5642,"2014-09-25",2014,964,"LEROY LN","LARKEY LN",1965,"ASBESTOS CEMENT","8","PARTIAL CIRCUM BRK<180DEG",-122.077934544453,37.9133271928182,"WALNUT CREEK","EBMUD"
"5594",5643,"2012-09-24",2012,1223,"LINCOLN AVE","CARMEL DR",1953,"CAST IRON","6","SMALL BLOWOUT HOLE <= 1""",-122.058885506389,37.9005388734222,"WALNUT CREEK","EBMUD"
"5595",5644,"2014-08-18",2014,1500,"LOCUST ST","BONANZA ST",1953,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.062305267269,37.8996450158958,"WALNUT CREEK","EBMUD"
"5596",5645,"2013-07-12",2013,49,"LOMA VISTA NA","MONTECITO CRES",1941,"CAST IRON","4","JOINT FAILURE",-122.07765442939,37.9055359650934,"WALNUT CREEK","EBMUD"
"5597",5646,"2010-07-27",2010,2099,"MAGNOLIA WAY","RIDER CT",1954,"ASBESTOS CEMENT","8","JOINT FAILURE",-122.070889694561,37.8830376286145,"WALNUT CREEK","EBMUD"
"5598",5647,"2014-02-05",2014,1539,"MAIN ST","LINCOLN AVE",1953,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.061494340293,37.9006417736151,"WALNUT CREEK","EBMUD"
"5599",5648,"2011-08-17",2011,1606,"MAIN ST","LINCOLN",1953,"CAST IRON","6","LONGITUDINAL SPLIT",-122.060995791149,37.9006703310732,"WALNUT CREEK","EBMUD"
"5600",5649,"2010-01-27",2010,1201,"MAIN ST","OLYMPIC BL",1968,"STEEL","8","FULL CIRCUMFERENCE BREAK",-122.060201606478,37.8962010478958,"WALNUT CREEK","EBMUD"
"5601",5650,"2011-05-20",2011,1201,"MAIN ST","OLYMPIC BLVD",1968,"STEEL","8","LARGE BLOWOUT HOLE > 1""",-122.060201606478,37.8962010478958,"WALNUT CREEK","EBMUD"
"5602",5651,"2011-12-27",2011,1201,"MAIN ST","OLYMPIC BL",1953,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.060201606478,37.8962010478958,"WALNUT CREEK","EBMUD"
"5603",5652,"2010-05-04",2010,1245,"MAIN ST",NA,1953,"STEEL","12","FULL CIRCUMFERENCE BREAK",-122.059979262972,37.8956821207897,"WALNUT CREEK","EBMUD"
"5604",5653,"2011-10-28",2011,24,"MARGRAVE CT","3RD AVE",1954,"ASBESTOS CEMENT","4","LARGE BLOWOUT HOLE > 1""",-122.075578551704,37.9189480157013,"WALNUT CREEK","EBMUD"
"5605",5654,"2013-08-15",2013,24,"MARGRAVE CT","3RD AVE",1954,"ASBESTOS CEMENT","4","SMALL BLOWOUT HOLE <= 1""",-122.075578551704,37.9189480157013,"WALNUT CREEK","EBMUD"
"5606",5655,"2010-10-11",2010,36,"MARGRAVE CT","2ND AVE",1954,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.075400167697,37.9187114354223,"WALNUT CREEK","EBMUD"
"5607",5656,"2014-03-06",2014,1751,"MEADOW LN","POCO LN",1987,"STEEL","6","SMALL BLOWOUT HOLE <= 1""",-122.057743352295,37.8780039915218,"WALNUT CREEK","EBMUD"
"5608",5657,"2012-07-15",2012,40,"MIDVALE CT","HILLTOP CRES",1948,"ASBESTOS CEMENT","4","LARGE BLOWOUT HOLE > 1""",-122.076122229818,37.9088001857387,"WALNUT CREEK","EBMUD"
"5609",5658,"2010-08-06",2010,1300,"MILTON AVE","SAN MIGUEL DR",1960,"ASBESTOS CEMENT","8","JOINT FAILURE",-122.038041919958,37.8812778494447,"WALNUT CREEK","EBMUD"
"5610",5659,"2013-08-29",2013,1300,"MILTON AVE","HERMINE AVE",1960,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.038041919958,37.8812778494447,"WALNUT CREEK","EBMUD"
"5611",5660,"2010-07-12",2010,12,"MIRAMONTE RD","TERRACE RD",1945,"CAST IRON","6","JOINT FAILURE",-122.074030567781,37.9048207040631,"WALNUT CREEK","EBMUD"
"5612",5661,"2014-10-29",2014,13,"MIRAMONTE RD","TERRACE RD",1942,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.074168171076,37.9049342308016,"WALNUT CREEK","EBMUD"
"5613",5662,"2010-01-02",2010,140,"MIRAMONTE RD","HARVARD WAY",1948,"ASBESTOS CEMENT","4","JOINT FAILURE",-122.075323203035,37.9093738964252,"WALNUT CREEK","EBMUD"
"5614",5663,"2011-11-07",2011,155,"MONTANYA CT","LEROY LN",1953,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.075935988621,37.9117827719822,"WALNUT CREEK","EBMUD"
"5615",5664,"2014-09-17",2014,1050,"MOUNTAIN VIEW BL","AMIGO LN",1960,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.028462550773,37.8891366396338,"WALNUT CREEK","EBMUD"
"5616",5665,"2012-06-22",2012,1095,"MOUNTAIN VIEW BL","AMIGO LANE",1960,"ASBESTOS CEMENT","8","LONGITUDINAL SPLIT",-122.028648082197,37.8888897903091,"WALNUT CREEK","EBMUD"
"5617",5666,"2014-07-28",2014,NA,"MOUNTAIN VIEW BL","SAN MIGUEL DR",NA,"ASBESTOS CEMENT","6","SMALL BLOWOUT HOLE <= 1""",-122.036995385965,37.8859634926284,"WALNUT CREEK","EBMUD"
"5618",5667,"2011-02-06",2011,1954,"MT DIABLO BL","ALPINE RD",1953,"CAST IRON","8","FULL CIRCUMFERENCE BREAK",-122.067674659888,37.8973546438966,"WALNUT CREEK","EBMUD"
"5619",5668,"2010-01-29",2010,2008,"MT DIABLO BL","ALPINE RD",1953,"CAST IRON","8","LARGE BLOWOUT HOLE > 1""",-122.067867376439,37.8972889151273,"WALNUT CREEK","EBMUD"
"5620",5669,"2014-03-02",2014,2051,"MT DIABLO BL","ALPINE RD",1978,"ASBESTOS CEMENT","8","LARGE BLOWOUT HOLE > 1""",-122.068622292561,37.896435680105,"WALNUT CREEK","EBMUD"
"5621",5670,"2012-06-19",2012,2061,"MT DIABLO BL","BONT LN",1933,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.06878590964,37.8964692151208,"WALNUT CREEK","EBMUD"
"5622",5671,"2010-08-11",2010,2673,"NEWELL AVE","NEWELL CT",1949,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.087103942772,37.8846173127821,"WALNUT CREEK","EBMUD"
"5623",5672,"2014-01-19",2014,1485,"NEWELL AVE","S MAIN ST",1953,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.058026361524,37.89263988043,"WALNUT CREEK","EBMUD"
"5624",5673,"2013-02-06",2013,1536,"NEWELL AVE","S. CALIFORNIA BLVD",1958,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.059580228752,37.8930231446879,"WALNUT CREEK","EBMUD"
"5625",5674,"2011-10-14",2011,1860,"NEWELL AVE","AZALEA DRIVE",1948,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.067490429725,37.8887985400549,"WALNUT CREEK","EBMUD"
"5626",5675,"2010-07-27",2010,1869,"NEWELL AVE","AZALEA DR",1948,"STEEL","6","LONGITUDINAL SPLIT",-122.067618769773,37.88847548011,"WALNUT CREEK","EBMUD"
"5627",5676,"2012-06-15",2012,1878,"NEWELL AVE","AZALEA DR",1948,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.067963391551,37.8883830160722,"WALNUT CREEK","EBMUD"
"5628",5677,"2012-12-03",2012,226,"NOB HILL DR","CAMINAR WAY",1955,"ASBESTOS CEMENT","10","JOINT FAILURE",-122.044109939463,37.8966046090872,"WALNUT CREEK","EBMUD"
"5629",5678,"2014-09-26",2014,229,"NOB HILL DR","CAMINAR WAY",1955,"ASBESTOS CEMENT","10","FULL CIRCUMFERENCE BREAK",-122.043833353669,37.8966384346526,"WALNUT CREEK","EBMUD"
"5630",5679,"2012-08-16",2012,150,"NORLYN DR","WALNUT BL",1962,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.054671612859,37.903074577595,"WALNUT CREEK","EBMUD"
"5631",5680,"2012-10-26",2012,150,"NORLYN DR","SIERRA DR",1962,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.054671612859,37.903074577595,"WALNUT CREEK","EBMUD"
"5632",5681,"2014-03-22",2014,2102,"NORRIS RD","SHADY GLEN RD",1984,"NON METALLIC / PLASTIC","6","LONGITUDINAL SPLIT",-122.044027001121,37.8882888833655,"WALNUT CREEK","EBMUD"
"5633",5682,"2010-03-05",2010,82,"OAK KNOLL LOOP NA",NA,1959,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.050569819015,37.8948995342545,"WALNUT CREEK","EBMUD"
"5634",5683,"2010-01-13",2010,1384,"OAKLAND BL","ALMOND AVE",1953,"CAST IRON","8","LONGITUDINAL SPLIT",-122.069680550743,37.8982893498401,"WALNUT CREEK","EBMUD"
"5635",5684,"2014-11-13",2014,1431,"OAKLAND BL","ALMOND AVE",1953,"CAST IRON","8","LARGE BLOWOUT HOLE > 1""",-122.069795276694,37.8989607539335,"WALNUT CREEK","EBMUD"
"5636",5685,"2013-03-28",2013,1502,"OAKLAND BL","OAKLAND BLVD",1953,"CAST IRON","8","FULL CIRCUMFERENCE BREAK",-122.069573966263,37.8994773148648,"WALNUT CREEK","EBMUD"
"5637",5686,"2013-11-04",2013,1515,"OAKLAND BL","OAKLAND BLVD",1953,"CAST IRON","8","FULL CIRCUMFERENCE BREAK",-122.069844512545,37.8996495074303,"WALNUT CREEK","EBMUD"
"5638",5687,"2012-01-11",2012,1977,"OLYMPIC BL","CRAWFORD CT",1948,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.07122460715,37.8878892566679,"WALNUT CREEK","EBMUD"
"5639",5688,"2012-03-19",2012,1977,"OLYMPIC BL","CRAWFORD CT",1948,"CAST IRON","6","LONGITUDINAL SPLIT",-122.07122460715,37.8878892566679,"WALNUT CREEK","EBMUD"
"5640",5689,"2013-02-25",2013,2017,"OLYMPIC BL","WILLOW AVE",1933,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.072165572509,37.8874812261467,"WALNUT CREEK","EBMUD"
"5641",5690,"2012-01-12",2012,2047,"OLYMPIC BL","BRIDGE RD",1933,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.072930641862,37.8871139821112,"WALNUT CREEK","EBMUD"
"5642",5691,"2011-01-06",2011,2079,"OLYMPIC BL","BRIDGE RD",1933,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.073822558119,37.886681870957,"WALNUT CREEK","EBMUD"
"5643",5692,"2012-01-13",2012,2151,"OLYMPIC BL","WILLOW AVE",1933,"CAST IRON","4","FULL CIRCUMFERENCE BREAK",-122.07480713618,37.8862073184601,"WALNUT CREEK","EBMUD"
"5644",5693,"2012-08-08",2012,2151,"OLYMPIC BL","WILLOW AVE",1933,"ASBESTOS CEMENT","6","LONGITUDINAL SPLIT",-122.07480713618,37.8862073184601,"WALNUT CREEK","EBMUD"
"5645",5694,"2013-01-19",2013,2195,"OLYMPIC BL","OLYMPIC BLVD",1933,"CAST IRON","4","SMALL BLOWOUT HOLE <= 1""",-122.075383980267,37.8857903795386,"WALNUT CREEK","EBMUD"
"5646",5695,"2014-01-27",2014,2441,"OLYMPIC BL","EL DORADO RD",1948,"CAST IRON","6","LONGITUDINAL SPLIT",-122.080183695384,37.8838283647313,"WALNUT CREEK","EBMUD"
"5647",5696,"2012-01-21",2012,NA,"OLYMPIC BL","CRAWFORD CT",1933,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.071426958565,37.8879524860731,"WALNUT CREEK","EBMUD"
"5648",5697,"2014-05-06",2014,10,"OVERLOOK CT","OVERLOOK DR",1973,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.073788281678,37.9097404152546,"WALNUT CREEK","EBMUD"
"5649",5698,"2013-12-13",2013,74,"PALANA CT","BOULEVARD WAY",1950,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.073792528636,37.8944168370264,"WALNUT CREEK","EBMUD"
"5650",5699,"2011-12-10",2011,61,"PANORAMIC WAY","OLYMPIC BLVD",NA,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.076105740353,37.8842014304247,"WALNUT CREEK","EBMUD"
"5651",5700,"2014-05-14",2014,7,"PARKLAND DR","GEARY RD",1954,"ASBESTOS CEMENT","4","FULL CIRCUMFERENCE BREAK",-122.08015104061,37.9260749388115,"WALNUT CREEK","EBMUD"
"5652",5701,"2011-08-29",2011,1909,"PARKSIDE DR","HILLSIDE AVE",1965,"ASBESTOS CEMENT","8","LARGE BLOWOUT HOLE > 1""",-122.070928937412,37.9079739022455,"WALNUT CREEK","EBMUD"
"5653",5702,"2010-05-19",2010,38,"PASEO CIMA NA",NA,1957,"STEEL","8","JOINT FAILURE",-122.045784072243,37.9027599017302,"WALNUT CREEK","EBMUD"
"5654",5703,"2014-09-01",2014,50,"PICARDY CT","3RD AVE",1972,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.072467186899,37.9187230106909,"WALNUT CREEK","EBMUD"
"5655",5704,"2014-08-14",2014,705,"PICNIC LN","BUENA VISTA AVE",1973,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.071274181798,37.9111801332754,"WALNUT CREEK","EBMUD"
"5656",5705,"2014-10-20",2014,1409,"PINE ST","N BROADWAY",1964,"ASBESTOS CEMENT","8","LARGE BLOWOUT HOLE > 1""",-122.062377616196,37.9103229796439,"WALNUT CREEK","EBMUD"
"5657",5706,"2014-10-24",2014,149,"PIONEER AVE","GEARY RD",1940,"CAST IRON","4","SMALL BLOWOUT HOLE <= 1""",-122.064900221534,37.9252202933647,"WALNUT CREEK","EBMUD"
"5658",5707,"2014-04-04",2014,20,"RODRIGUES LN","SPRINGBROOK RD",1985,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.081994017799,37.9012838440829,"WALNUT CREEK","EBMUD"
"5659",5708,"2011-11-17",2011,30,"RODRIGUES LN","SPRINGBROOK RD",NA,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.082301333538,37.9010654924591,"WALNUT CREEK","EBMUD"
"5660",5709,"2014-09-23",2014,10,"RONDA CT","2ND AVE",1965,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.074919954899,37.9212419881504,"WALNUT CREEK","EBMUD"
"5661",5710,"2013-11-12",2013,120,"ROSEMONT CT","HILLTOP CRES",1973,"ASBESTOS CEMENT","6","LONGITUDINAL SPLIT",-122.081033194149,37.9090614632488,"WALNUT CREEK","EBMUD"
"5662",5711,"2011-06-26",2011,144,"ROSEMONT CT","PARK VIEW CT",1973,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.081610098748,37.9097788604528,"WALNUT CREEK","EBMUD"
"5663",5712,"2014-03-06",2014,91,"RUDGEAR DR","LAYMAN CT",1961,"STEEL","6","JOINT FAILURE",-122.045036054078,37.8791595990629,"WALNUT CREEK","EBMUD"
"5664",5713,"2010-05-20",2010,1932,"SAN LUIS RD","SKY RD",1963,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.076762931015,37.9172512872487,"WALNUT CREEK","EBMUD"
"5665",5714,"2011-02-22",2011,1815,"SAN MIGUEL DR","HOLCOMB CT",1954,"ASBESTOS CEMENT","8","SMALL BLOWOUT HOLE <= 1""",-122.053711345761,37.8959541913037,"WALNUT CREEK","EBMUD"
"5666",5715,"2014-06-05",2014,1998,"SAN MIGUEL DR","BLACKWOOD DR",1959,"ASBESTOS CEMENT","8","SMALL BLOWOUT HOLE <= 1""",-122.049268637367,37.8913459680129,"WALNUT CREEK","EBMUD"
"5667",5716,"2010-11-01",2010,2029,"SAN MIGUEL DR","EL CAMINO CORTO",1959,"ASBESTOS CEMENT","8","LARGE BLOWOUT HOLE > 1""",-122.046504344279,37.890917986395,"WALNUT CREEK","EBMUD"
"5668",5717,"2014-09-27",2014,2029,"SAN MIGUEL DR","EL CAMINO CORTO",1959,"STEEL","6","SMALL BLOWOUT HOLE <= 1""",-122.046504344279,37.890917986395,"WALNUT CREEK","EBMUD"
"5669",5718,"2014-09-03",2014,2054,"SAN MIGUEL DR","ADELINE DR",1960,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.045190979593,37.889762349373,"WALNUT CREEK","EBMUD"
"5670",5719,"2010-11-10",2010,2340,"SAN MIGUEL DR","MOUNTAIN VIEW BL",1953,"ASBESTOS CEMENT","6","LONGITUDINAL SPLIT",-122.035799262735,37.8851028648221,"WALNUT CREEK","EBMUD"
"5671",5720,"2013-12-12",2013,2517,"SAN MIGUEL DR","MARGARET DRIVE",1959,"ASBESTOS CEMENT","6","JOINT FAILURE",-122.036807103687,37.8817251348846,"WALNUT CREEK","EBMUD"
"5672",5721,"2014-10-16",2014,113,"SAND WEDGE PL","MARCHBANKS DR",1971,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.046452336172,37.9176900549564,"WALNUT CREEK","EBMUD"
"5673",5722,"2012-02-09",2012,1172,"SARANAP AVE","LUCY LN",1933,"CAST IRON","6","JOINT FAILURE",-122.077718533547,37.8945320448637,"WALNUT CREEK","EBMUD"
"5674",5723,"2014-07-04",2014,373,"SHADY GLEN RD","SAN MIGUEL DR",1955,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.043085770585,37.8903584055228,"WALNUT CREEK","EBMUD"
"5675",5724,"2012-01-05",2012,50,"SHERWOOD WAY","SPRINGBROOK RD",1960,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.077723158391,37.9007806065073,"WALNUT CREEK","EBMUD"
"5676",5725,"2012-07-26",2012,1805,"SHUEY AVE","ALMOND CT",1953,"CAST IRON","4","LONGITUDINAL SPLIT",-122.065315576578,37.899555753153,"WALNUT CREEK","EBMUD"
"5677",5726,"2013-08-16",2013,1844,"SHUEY AVE","BROOKS ST",1953,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.066334272544,37.8997015646602,"WALNUT CREEK","EBMUD"
"5678",5727,"2013-01-07",2013,1868,"SHUEY AVE","BROOKS ST",1953,"CAST IRON","4","FULL CIRCUMFERENCE BREAK",-122.06717925624,37.8993360486034,"WALNUT CREEK","EBMUD"
"5679",5728,"2014-09-17",2014,1944,"SHUEY AVE","BROOKS ST",1953,"CAST IRON","4","PARTIAL CIRCUM BRK<180DEG",-122.068150995829,37.8989001788547,"WALNUT CREEK","EBMUD"
"5680",5729,"2013-05-18",2013,215,"SIERRA DR","WALKER AVE",1959,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.054062132582,37.8992977295262,"WALNUT CREEK","EBMUD"
"5681",5730,"2013-07-30",2013,220,"SIERRA DR","ALBERTA TER",1959,"ASBESTOS CEMENT","8","FULL CIRCUMFERENCE BREAK",-122.053636276314,37.8989902108551,"WALNUT CREEK","EBMUD"
"5682",5731,"2014-07-10",2014,249,"SIERRA DR","WATKINS LN",1959,"ASBESTOS CEMENT","6","FULL CIRCUMFERENCE BREAK",-122.053447389303,37.8980808102907,"WALNUT CREEK","EBMUD"
"5683",5732,"2012-05-25",2012,26,"SIERRA LN","WALNUT BL",1971,"ASBESTOS CEMENT","6","LARGE BLOWOUT HOLE > 1""",-122.051636084333,37.903622585441,"WALNUT CREEK","EBMUD"
"5684",5733,"2011-07-16",2011,1470,"SPRINGBROOK RD","SHERWOOD WAY",1941,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.077350852399,37.9002252591917,"WALNUT CREEK","EBMUD"
"5685",5734,"2010-01-26",2010,1479,"SPRINGBROOK RD","SHERWOOD WAY",1941,"CAST IRON","6","LARGE BLOWOUT HOLE > 1""",-122.077947200273,37.9000689814122,"WALNUT CREEK","EBMUD"
"5686",5735,"2010-01-25",2010,1479,"SPRINGBROOK RD","SHERWOOD WAY",1941,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.077947200273,37.9000689814122,"WALNUT CREEK","EBMUD"
"5687",5736,"2010-01-25",2010,1490,"SPRINGBROOK RD","REBECCA CT",1941,"CAST IRON","6","LONGITUDINAL SPLIT",-122.078674705729,37.9003751323541,"WALNUT CREEK","EBMUD"
"5688",5737,"2012-10-29",2012,1532,"SPRINGBROOK RD","HILLCROFT WAY",1941,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.079773344372,37.9008548516942,"WALNUT CREEK","EBMUD"
"5689",5738,"2013-02-08",2013,1539,"SPRINGBROOK RD","HILLCROFT WAY",1941,"CAST IRON","6","JOINT FAILURE",-122.0801795808,37.9005610241493,"WALNUT CREEK","EBMUD"
"5690",5739,"2013-10-04",2013,1539,"SPRINGBROOK RD","HILLCROFT WAY",1941,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.0801795808,37.9005610241493,"WALNUT CREEK","EBMUD"
"5691",5740,"2013-07-25",2013,1586,"SPRINGBROOK RD","SPRINGBROOK CT",1946,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.082988217222,37.9025532193436,"WALNUT CREEK","EBMUD"
"5692",5741,"2014-08-06",2014,1586,"SPRINGBROOK RD","SPRINGBROOK CT",1946,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.082988217222,37.9025532193436,"WALNUT CREEK","EBMUD"
"5693",5742,"2014-08-18",2014,1586,"SPRINGBROOK RD","SPRINGBROOK CT",1946,"CAST IRON","6","FULL CIRCUMFERENCE BREAK",-122.082988217222,37.9025532193436,"WALNUT CREEK","EBMUD"
"5694",5743,"2014-08-27",2014,105,"SUMMIT RD","ALEGRA LN",1957,"ASBESTOS CEMENT","8","LARGE BLOWOUT HOLE > 1""",-122.047246846036,37.90176021888,"WALNUT CREEK","EBMUD"
